Gene	LengthPI	UniqueProteinTranscripts	Coding_exons_gene	Variants(,)sep	TotalUTR	5'	3'	Both
177	420	9	18	NP_001193895.1,NP_001193869.1	2	0	1	0
177	420	9	18	NP_001193883.1	1	0	0	0
178	1532	4	38	XP_016855990.1	1	0	0	0
178	1532	4	38	XP_005270614.1,NP_000633.2,NP_000019.2,NP_000634.2,NP_000635.2	5	0	0	4
178	1532	4	38	NP_000637.2	1	0	0	0
178	1532	4	38	NP_000636.2	1	0	0	0
181	132	1	3	NP_001129.1	1	0	0	0
182	1218	2	26	NP_000205.1	1	0	0	0
182	1218	2	26	XP_016883196.1	1	0	0	0
183	485	1	4	NP_000020.1	1	0	0	0
196792	94	1	3	NP_001191293.1,NP_689857.2	2	1	0	0
185	394	3	3	NP_114438.2	1	0	0	0
185	394	3	3	NP_114038.4,NP_004826.5	2	1	0	0
185	394	3	3	NP_000676.1,NP_033611.1	2	1	0	0
186	363	1	1	NP_000677.2,XP_011535835.1	2	1	0	0
187	380	1	1	NP_005152.1	1	0	0	0
189	392	1	11	NP_000021.1	1	0	0	0
190	470	2	4	NP_000466.2	1	0	0	0
190	470	2	4	XP_016884827.1	1	0	0	0
191	434	4	17	NP_001155238.1,NP_001309014.1,NP_001309013.1,XP_011526961.1,XP_005260374.1	5	2	0	2
191	434	4	17	XP_016883199.1	1	0	0	0
191	434	4	17	XP_011526959.2,XP_011526960.2,NP_001309015.1,XP_011526958.2	4	0	1	2
191	434	4	17	XP_016883198.1,NP_000678.1,XP_016883197.1	3	0	1	1
387787	231	2	4	NP_001138341.1	1	0	0	0
387787	231	2	4	XP_011543323.2	1	0	0	0
196	848	1	11	NP_001612.1	1	0	0	0
197	367	2	8	NP_001613.2	1	0	0	0
197	367	2	8	XP_016861329.1	1	0	0	0
199	147	4	9	XP_005248927.1	1	0	0	0
199	147	4	9	NP_001305899.1,NP_116573.1	2	1	0	0
199	147	4	9	XP_016865821.1	1	0	0	0
199	147	4	9	NP_001614.3	1	0	0	0
202	1723	3	24	XP_016865822.1	1	0	0	0
202	1723	3	24	NP_001615.2	1	0	0	0
202	1723	3	24	XP_005266896.1	1	0	0	0
203	210	2	8	NP_001305050.1,NP_000467.1,XP_016869916.1,XP_016869917.1	4	1	0	2
203	210	2	8	NP_001305051.1	1	0	0	0
204	232	8	10	NP_001306072.1	1	0	0	0
204	232	8	10	NP_001306069.1	1	0	0	0
204	232	8	10	NP_037543.1	1	0	0	0
204	232	8	10	NP_001616.1	1	0	0	0
204	232	8	10	NP_001306068.1	1	0	0	0
204	232	8	10	NP_001306070.1	1	0	0	0
204	232	8	10	NP_001186128.1	1	0	0	0
204	232	8	10	NP_001306071.1	1	0	0	0
205	223	2	7	NP_982289.1,NP_001005353.1,NP_037542.1	3	2	0	0
205	223	2	7	XP_016856102.1,XP_016856101.1	2	1	0	0
207	480	2	14	XP_016876567.1,XP_016876566.1,XP_016876565.1,XP_016876564.1	4	3	0	0
207	480	2	14	NP_001014431.1,NP_001014432.1,XP_005267458.1,NP_005154.2	4	3	0	0
208	481	4	15	NP_001229957.1,NP_001229956.1	2	1	0	0
208	481	4	15	XP_011524924.1	1	0	0	0
208	481	4	15	XP_016881960.1	1	0	0	0
208	481	4	15	NP_001617.1,XP_011524922.1,XP_011524920.1,XP_016881959.1,XP_011524916.1,XP_011524917.1,XP_011524921.1,XP_011524918.1	8	0	0	7
210	359	4	12	NP_000022.3	1	0	0	0
210	359	4	12	NP_001003945.1	1	0	0	0
210	359	4	12	NP_001304674.1	1	0	0	0
210	359	4	12	XP_011516666.1	1	0	0	0
211	657	5	13	XP_011531780.1	1	0	0	0
211	657	5	13	NP_000679.1,NP_954635.1,NP_001291372.1	3	2	0	0
211	657	5	13	NP_001291373.1	1	0	0	0
211	657	5	13	XP_016861362.1	1	0	0	0
211	657	5	13	XP_011531779.1	1	0	0	0
212	587	6	12	NP_001033057.1	1	0	0	0
212	587	6	12	NP_001033056.1	1	0	0	0
212	587	6	12	XP_005262052.1	1	0	0	0
212	587	6	12	XP_016884843.1	1	0	0	0
212	587	6	12	NP_000023.2	1	0	0	0
212	587	6	12	XP_011529073.1	1	0	0	0
213	609	1	14	NP_000468.1	1	0	0	0
214	583	4	17	NP_001230212.1	1	0	0	0
214	583	4	17	NP_001618.2	1	0	0	0
214	583	4	17	NP_001230209.1	1	0	0	0
214	583	4	17	NP_001230210.1	1	0	0	0
215	745	1	10	NP_000024.2	1	0	0	0
216	501	1	13	NP_000680.2	1	0	0	0
217	517	2	13	NP_001191818.1	1	0	0	0
217	517	2	13	NP_000681.2	1	0	0	0
218	453	3	12	XP_011522032.1,XP_011522033.1	2	1	0	0
218	453	3	12	NP_000682.3,NP_001128639.1,NP_001128640.1	3	2	0	0
218	453	3	12	XP_005256579.1,XP_005256581.1,XP_005256580.1	3	2	0	0
219	517	1	1	NP_000683.3,XP_011516104.1	2	1	0	0
220	512	2	13	NP_000684.2	1	0	0	0
220	512	2	13	NP_001280744.1	1	0	0	0
221	468	4	10	NP_001154945.1,NP_000685.1	2	1	0	0
221	468	4	10	NP_001025181.1	1	0	0	0
221	468	4	10	NP_001276987.1	1	0	0	0
221	468	4	10	NP_001276988.1	1	0	0	0
222	385	1	8	NP_001026786.1,NP_000686.2	2	1	0	0
223	518	2	12	NP_000687.3	1	0	0	0
223	518	2	12	XP_011507596.1	1	0	0	0
224	508	3	15	XP_011522035.1,XP_011522034.1,NP_001026976.1	3	1	0	1
224	508	3	15	XP_016879847.1,XP_016879844.1	2	0	0	1
224	508	3	15	XP_016879845.1,NP_000373.1,XP_016879846.1	3	1	0	1
225	740	4	15	XP_011536329.1,NP_005155.1	2	0	0	1
225	740	4	15	XP_016874483.1	1	0	0	0
225	740	4	15	XP_016874481.1	1	0	0	0
225	740	4	15	XP_016874482.1	1	0	0	0
226	418	2	10	NP_001230106.1	1	0	0	0
226	418	2	10	NP_000025.1,XP_011544070.1,NP_908932.1,NP_001121089.1,NP_908930.1	5	3	0	1
229	364	1	8	NP_000026.2	1	0	0	0
230	364	1	8	XP_005258006.1,NP_005156.1,XP_011522858.1	3	2	0	0
231	316	2	12	NP_001619.1	1	0	0	0
231	316	2	12	XP_005250291.1	1	0	0	0
238	1620	1	29	NP_004295.2	1	0	0	0
239	663	2	17	XP_011522082.1	1	0	0	0
239	663	2	17	NP_000688.2	1	0	0	0
240	674	5	17	NP_001243083.1	1	0	0	0
240	674	5	17	NP_001307790.1	1	0	0	0
240	674	5	17	NP_001307791.1,XP_016871501.1	2	0	0	1
240	674	5	17	NP_000689.1	1	0	0	0
240	674	5	17	NP_001243082.1	1	0	0	0
241	218	3	9	NP_001620.2	1	0	0	0
241	218	3	9	XP_016876011.1	1	0	0	0
241	218	3	9	NP_001191335.1	1	0	0	0
242	701	1	15	NP_001130.1	1	0	0	0
246	662	1	14	NP_001131.3	1	0	0	0
247	676	3	15	NP_001034220.1	1	0	0	0
247	676	3	15	NP_001132.2	1	0	0	0
247	676	3	15	NP_001034219.1	1	0	0	0
248	528	1	11	NP_001622.2	1	0	0	0
249	524	4	13	NP_001170991.1	1	0	0	0
249	524	4	13	NP_001120973.2	1	0	0	0
249	524	4	13	XP_016856392.1	1	0	0	0
249	524	4	13	XP_005245875.1,NP_000469.3,XP_006710609.1	3	2	0	0
250	535	1	11	NP_001623.3	1	0	0	0
164091	346	1	1	XP_011539163.1,XP_005245803.1,XP_011539164.1,XP_005245802.1,NP_848509.1	5	4	0	0
10965	483	3	7	NP_006812.3	1	0	0	0
10965	483	3	7	XP_016876426.1	1	0	0	0
10965	483	3	7	XP_006720070.1	1	0	0	0
257	343	1	4	NP_006483.2	1	0	0	0
258	447	1	13	NP_057603.1	1	0	0	0
259	352	1	10	NP_001624.1	1	0	0	0
262	334	4	9	NP_001274143.1	1	0	0	0
262	334	4	9	NP_001274145.1	1	0	0	0
262	334	4	9	NP_001625.2	1	0	0	0
262	334	4	9	NP_001274144.1	1	0	0	0
265	205	4	8	NP_872621.1	1	0	0	0
265	205	4	8	XP_016884893.1	1	0	0	0
265	205	4	8	NP_001133.1	1	0	0	0
265	205	4	8	NP_872622.1	1	0	0	0
266	192	2	7	NP_001134.1	1	0	0	0
266	192	2	7	XP_016885531.1	1	0	0	0
267	675	3	16	NP_001135.3	1	0	0	0
267	675	3	16	NP_001310441.1	1	0	0	0
267	675	3	16	NP_001310440.1,XP_005255947.1	2	0	0	1
268	560	1	5	NP_000470.2	1	0	0	0
269	573	16	22	XP_011536488.1	1	0	0	0
269	573	16	22	XP_016874668.1	1	0	0	0
269	573	16	22	XP_011536482.1	1	0	0	0
269	573	16	22	NP_001158162.1	1	0	0	0
269	573	16	22	XP_011536483.1	1	0	0	0
269	573	16	22	XP_011536486.1	1	0	0	0
269	573	16	22	NP_065434.1	1	0	0	0
269	573	16	22	XP_011536485.1	1	0	0	0
269	573	16	22	XP_011536478.1	1	0	0	0
269	573	16	22	XP_011536481.1	1	0	0	0
269	573	16	22	XP_011536489.1	1	0	0	0
269	573	16	22	XP_011536475.1	1	0	0	0
269	573	16	22	XP_011536480.1	1	0	0	0
269	573	16	22	XP_011536487.1	1	0	0	0
269	573	16	22	NP_001158163.1	1	0	0	0
269	573	16	22	XP_011536476.1	1	0	0	0
270	780	2	16	NP_001166097.1	1	0	0	0
270	780	2	16	NP_000027.2	1	0	0	0
271	879	5	21	NP_001244289.1,NP_004028.3	2	1	0	0
271	879	5	21	NP_631895.1	1	0	0	0
271	879	5	21	NP_981949.1	1	0	0	0
271	879	5	21	NP_001244290.1	1	0	0	0
271	879	5	21	NP_001295099.1	1	0	0	0
272	776	4	16	NP_000471.1	1	0	0	0
272	776	4	16	NP_001020560.1,NP_001165901.1	2	1	0	0
272	776	4	16	NP_001020561.1	1	0	0	0
272	776	4	16	NP_001165902.1	1	0	0	0
273	695	8	27	XP_016867485.1	1	0	0	0
273	695	8	27	NP_001626.1	1	0	0	0
273	695	8	27	XP_011513573.1	1	0	0	0
273	695	8	27	XP_006715752.1	1	0	0	0
273	695	8	27	NP_647477.1	1	0	0	0
273	695	8	27	XP_016867484.1	1	0	0	0
273	695	8	27	XP_006715754.1	1	0	0	0
273	695	8	27	XP_006715753.1	1	0	0	0
274	593	39	26	NP_647593.1	1	0	0	0
274	593	39	26	NP_004296.1	1	0	0	0
274	593	39	26	XP_011509277.1	1	0	0	0
274	593	39	26	NP_647600.1	1	0	0	0
274	593	39	26	NP_001307570.1	1	0	0	0
274	593	39	26	XP_016859312.1	1	0	0	0
274	593	39	26	XP_016859317.1	1	0	0	0
274	593	39	26	XP_006712492.1	1	0	0	0
274	593	39	26	NP_647598.1	1	0	0	0
274	593	39	26	XP_016859314.1	1	0	0	0
274	593	39	26	NP_001307561.1	1	0	0	0
274	593	39	26	XP_016859310.1	1	0	0	0
274	593	39	26	XP_006712489.1	1	0	0	0
274	593	39	26	NP_001307563.1	1	0	0	0
274	593	39	26	XP_016859313.1	1	0	0	0
274	593	39	26	XP_016859315.1	1	0	0	0
274	593	39	26	XP_006712494.1	1	0	0	0
274	593	39	26	NP_647596.1	1	0	0	0
274	593	39	26	XP_016859308.1	1	0	0	0
274	593	39	26	NP_001307571.1	1	0	0	0
274	593	39	26	XP_006712490.1	1	0	0	0
274	593	39	26	XP_005263702.1	1	0	0	0
274	593	39	26	NP_647597.1	1	0	0	0
274	593	39	26	XP_006712497.1	1	0	0	0
274	593	39	26	XP_006712495.1	1	0	0	0
274	593	39	26	XP_005263700.1	1	0	0	0
274	593	39	26	XP_016859311.1	1	0	0	0
274	593	39	26	XP_006712496.1	1	0	0	0
274	593	39	26	XP_005263699.1	1	0	0	0
274	593	39	26	XP_016859316.1	1	0	0	0
274	593	39	26	NP_647595.1	1	0	0	0
274	593	39	26	NP_647594.1	1	0	0	0
274	593	39	26	NP_001307562.1	1	0	0	0
274	593	39	26	NP_001307569.1	1	0	0	0
274	593	39	26	XP_006712491.1	1	0	0	0
274	593	39	26	NP_647599.1	1	0	0	0
274	593	39	26	XP_006712488.1	1	0	0	0
274	593	39	26	XP_016859309.1	1	0	0	0
274	593	39	26	NP_647601.1	1	0	0	0
275	386	4	11	NP_001158182.1	1	0	0	0
275	386	4	11	NP_000472.2	1	0	0	0
275	386	4	11	NP_001158183.1	1	0	0	0
275	386	4	11	NP_001158184.1	1	0	0	0
276	511	1	10	NP_001008222.1,NP_004029.2	2	1	0	0
164118	582	5	16	XP_011507556.1	1	0	0	0
164118	582	5	16	XP_011507555.1	1	0	0	0
164118	582	5	16	XP_016855986.1	1	0	0	0
164118	582	5	16	XP_011507557.1	1	0	0	0
164118	582	5	16	NP_001099139.2	1	0	0	0
279	511	1	10	NP_000690.1	1	0	0	0
280	511	1	10	NP_066188.1	1	0	0	0
283	147	1	1	NP_001136.1,NP_001091046.1	2	1	0	0
284	498	3	10	NP_001186788.1	1	0	0	0
284	498	3	10	NP_001300980.1	1	0	0	0
284	498	3	10	NP_001137.2	1	0	0	0
285	496	4	12	XP_016868807.1	1	0	0	0
285	496	4	12	NP_001112359.1	1	0	0	0
285	496	4	12	NP_001112360.1	1	0	0	0
285	496	4	12	NP_001138.1	1	0	0	0
286	1897	31	62	NP_065209.2	1	0	0	0
286	1897	31	62	XP_016868809.1	1	0	0	0
286	1897	31	62	NP_065213.2	1	0	0	0
286	1897	31	62	NP_001135918.1	1	0	0	0
286	1897	31	62	XP_016868810.1	1	0	0	0
286	1897	31	62	XP_016868812.1	1	0	0	0
286	1897	31	62	XP_016868816.1	1	0	0	0
286	1897	31	62	XP_016868808.1	1	0	0	0
286	1897	31	62	XP_011542804.1	1	0	0	0
286	1897	31	62	XP_011542798.1	1	0	0	0
286	1897	31	62	NP_065211.2	1	0	0	0
286	1897	31	62	NP_000028.3	1	0	0	0
286	1897	31	62	XP_016868818.1	1	0	0	0
286	1897	31	62	NP_001135917.1	1	0	0	0
286	1897	31	62	XP_011542805.1	1	0	0	0
286	1897	31	62	XP_011542793.1	1	0	0	0
286	1897	31	62	XP_011542806.1	1	0	0	0
286	1897	31	62	NP_065208.2	1	0	0	0
286	1897	31	62	XP_016868811.1	1	0	0	0
286	1897	31	62	XP_016868814.1	1	0	0	0
286	1897	31	62	XP_011542807.1	1	0	0	0
286	1897	31	62	XP_016868817.1	1	0	0	0
286	1897	31	62	XP_016868813.1	1	0	0	0
286	1897	31	62	NP_065210.2	1	0	0	0
286	1897	31	62	XP_011542797.1	1	0	0	0
286	1897	31	62	XP_016868815.1	1	0	0	0
286	1897	31	62	XP_005273533.1	1	0	0	0
286	1897	31	62	XP_011542802.1	1	0	0	0
286	1897	31	62	XP_011542792.1	1	0	0	0
286	1897	31	62	XP_011542803.1	1	0	0	0
286	1897	31	62	XP_011542796.1	1	0	0	0
287	3957	50	64	XP_016863558.1	1	0	0	0
287	3957	50	64	XP_016863565.1	1	0	0	0
287	3957	50	64	XP_016863572.1	1	0	0	0
287	3957	50	64	XP_016863596.1	1	0	0	0
287	3957	50	64	XP_016863598.1	1	0	0	0
287	3957	50	64	NP_066187.2	1	0	0	0
287	3957	50	64	XP_016863556.1	1	0	0	0
287	3957	50	64	XP_016863577.1	1	0	0	0
287	3957	50	64	XP_016863586.1	1	0	0	0
287	3957	50	64	XP_016863569.1	1	0	0	0
287	3957	50	64	XP_016863601.1	1	0	0	0
287	3957	50	64	XP_016863590.1	1	0	0	0
287	3957	50	64	XP_016863564.1	1	0	0	0
287	3957	50	64	XP_016863561.1	1	0	0	0
287	3957	50	64	XP_016863570.1	1	0	0	0
287	3957	50	64	XP_016863599.1	1	0	0	0
287	3957	50	64	XP_016863594.1	1	0	0	0
287	3957	50	64	XP_016863582.1	1	0	0	0
287	3957	50	64	XP_016863591.1	1	0	0	0
287	3957	50	64	XP_016863583.1	1	0	0	0
287	3957	50	64	XP_016863585.1	1	0	0	0
287	3957	50	64	XP_016863595.1	1	0	0	0
287	3957	50	64	XP_016863573.1	1	0	0	0
287	3957	50	64	XP_016863589.1	1	0	0	0
287	3957	50	64	XP_016863567.1	1	0	0	0
287	3957	50	64	XP_005263002.1	1	0	0	0
287	3957	50	64	XP_016863588.1	1	0	0	0
287	3957	50	64	XP_016863579.1	1	0	0	0
287	3957	50	64	XP_016863575.1	1	0	0	0
287	3957	50	64	XP_016863600.1	1	0	0	0
287	3957	50	64	NP_001120965.1	1	0	0	0
287	3957	50	64	XP_016863568.1	1	0	0	0
287	3957	50	64	NP_001139.3	1	0	0	0
287	3957	50	64	XP_016863593.1	1	0	0	0
287	3957	50	64	XP_016863587.1	1	0	0	0
287	3957	50	64	XP_016863584.1	1	0	0	0
287	3957	50	64	XP_016863560.1	1	0	0	0
287	3957	50	64	XP_016863559.1	1	0	0	0
287	3957	50	64	XP_016863597.1	1	0	0	0
287	3957	50	64	XP_016863592.1	1	0	0	0
287	3957	50	64	XP_016863562.1	1	0	0	0
287	3957	50	64	XP_016863576.1	1	0	0	0
287	3957	50	64	XP_016863580.1	1	0	0	0
287	3957	50	64	XP_016863581.1	1	0	0	0
287	3957	50	64	XP_016863563.1	1	0	0	0
287	3957	50	64	XP_016863557.1	1	0	0	0
287	3957	50	64	XP_016863574.1	1	0	0	0
287	3957	50	64	XP_016863566.1	1	0	0	0
287	3957	50	64	XP_016863571.1	1	0	0	0
287	3957	50	64	XP_016863578.1	1	0	0	0
288	4377	51	59	XP_016871615.1	1	0	0	0
288	4377	51	59	XP_006717859.1	1	0	0	0
288	4377	51	59	XP_016871613.1	1	0	0	0
288	4377	51	59	XP_016871633.1	1	0	0	0
288	4377	51	59	XP_016871639.1	1	0	0	0
288	4377	51	59	XP_016871605.1	1	0	0	0
288	4377	51	59	NP_001140.2	1	0	0	0
288	4377	51	59	XP_016871617.1	1	0	0	0
288	4377	51	59	XP_016871619.1	1	0	0	0
288	4377	51	59	XP_006717865.1	1	0	0	0
288	4377	51	59	XP_011538010.1	1	0	0	0
288	4377	51	59	XP_016871620.1	1	0	0	0
288	4377	51	59	XP_016871629.1	1	0	0	0
288	4377	51	59	XP_016871604.1	1	0	0	0
288	4377	51	59	XP_016871635.1	1	0	0	0
288	4377	51	59	XP_016871599.1	1	0	0	0
288	4377	51	59	XP_016871638.1	1	0	0	0
288	4377	51	59	XP_016871630.1	1	0	0	0
288	4377	51	59	XP_016871634.1	1	0	0	0
288	4377	51	59	XP_016871616.1	1	0	0	0
288	4377	51	59	XP_016871624.1	1	0	0	0
288	4377	51	59	XP_016871603.1	1	0	0	0
288	4377	51	59	XP_016871628.1	1	0	0	0
288	4377	51	59	NP_001191332.1	1	0	0	0
288	4377	51	59	XP_016871610.1	1	0	0	0
288	4377	51	59	XP_016871636.1	1	0	0	0
288	4377	51	59	XP_016871606.1	1	0	0	0
288	4377	51	59	XP_016871600.1	1	0	0	0
288	4377	51	59	XP_016871611.1	1	0	0	0
288	4377	51	59	XP_011538011.1	1	0	0	0
288	4377	51	59	NP_066267.2	1	0	0	0
288	4377	51	59	XP_016871623.1	1	0	0	0
288	4377	51	59	XP_016871632.1	1	0	0	0
288	4377	51	59	XP_016871614.1	1	0	0	0
288	4377	51	59	XP_016871625.1	1	0	0	0
288	4377	51	59	XP_016871609.1	1	0	0	0
288	4377	51	59	XP_016871637.1	1	0	0	0
288	4377	51	59	XP_016871621.1	1	0	0	0
288	4377	51	59	XP_016871608.1	1	0	0	0
288	4377	51	59	NP_001307803.1	1	0	0	0
288	4377	51	59	XP_016871627.1	1	0	0	0
288	4377	51	59	XP_005269772.1	1	0	0	0
288	4377	51	59	NP_001191333.1	1	0	0	0
288	4377	51	59	XP_016871622.1	1	0	0	0
288	4377	51	59	XP_016871618.1	1	0	0	0
288	4377	51	59	XP_016871626.1	1	0	0	0
288	4377	51	59	XP_016871607.1	1	0	0	0
288	4377	51	59	XP_016871602.1	1	0	0	0
288	4377	51	59	XP_016871612.1	1	0	0	0
288	4377	51	59	XP_016871631.1	1	0	0	0
288	4377	51	59	XP_016871601.1	1	0	0	0
290	967	1	22	XP_011519775.1,XP_005254949.1,NP_001141.2	3	2	0	0
291	298	1	4	NP_001142.2	1	0	0	0
292	298	1	4	NP_001143.2	1	0	0	0
293	298	1	4	NP_001627.2	1	0	0	0
131368	431	2	11	NP_778226.1	1	0	0	0
131368	431	2	11	XP_016861192.1,XP_016861193.1	2	1	0	0
301	346	2	13	NP_000691.1,XP_011516911.1	2	1	0	0
301	346	2	13	XP_016870146.1	1	0	0	0
302	357	3	14	XP_016877581.1,XP_016877582.1,XP_011519779.1	3	2	0	0
302	357	3	14	NP_004030.1,NP_001129487.1,NP_001002857.1,XP_016877580.1,XP_016877579.1	5	2	0	2
302	357	3	14	NP_001002858.1	1	0	0	0
131375	146	2	6	XP_011531657.1	1	0	0	0
131375	146	2	6	XP_016861194.1,XP_016861195.1,NP_001291315.1,NP_653235.1	4	3	0	0
131377	621	1	6	NP_689606.2	1	0	0	0
306	323	1	12	NP_005130.1	1	0	0	0
307	321	3	14	XP_016859433.1,NP_001307631.1	2	0	0	1
307	321	3	14	NP_001307627.1,XP_016859432.1,NP_001144.1	3	1	0	1
307	321	3	14	NP_001307629.1	1	0	0	0
308	320	2	13	NP_001145.1	1	0	0	0
308	320	2	13	XP_016863630.1	1	0	0	0
309	673	3	26	NP_001146.2	1	0	0	0
309	673	3	26	XP_005268489.1	1	0	0	0
309	673	3	26	NP_001180473.1	1	0	0	0
310	488	4	14	NP_001147.1,XP_016871652.1	2	0	0	1
310	488	4	14	NP_004025.1,XP_016871651.1	2	0	0	1
310	488	4	14	NP_001307809.1	1	0	0	0
310	488	4	14	NP_001307808.1	1	0	0	0
311	505	4	17	XP_005269799.1,XP_006717876.1,XP_011538037.1,XP_006717877.1	4	3	0	0
311	505	4	17	NP_001265338.1	1	0	0	0
311	505	4	17	XP_005269798.1	1	0	0	0
311	505	4	17	XP_011538038.1,NP_001265336.1,NP_001148.1,NP_665875.1,NP_665876.1,NP_001265337.1	6	0	0	5
312	357	2	12	NP_001003954.1	1	0	0	0
312	357	2	12	NP_004297.2	1	0	0	0
313	688	17	35	XP_011513644.1	1	0	0	0
313	688	17	35	XP_011513642.1	1	0	0	0
313	688	17	35	XP_011513641.1	1	0	0	0
313	688	17	35	XP_016867593.1	1	0	0	0
313	688	17	35	XP_011513635.1	1	0	0	0
313	688	17	35	XP_011513640.1	1	0	0	0
313	688	17	35	XP_011513638.1	1	0	0	0
313	688	17	35	XP_011513643.1	1	0	0	0
313	688	17	35	NP_001628.1	1	0	0	0
313	688	17	35	XP_016867591.1	1	0	0	0
313	688	17	35	NP_001170977.1	1	0	0	0
313	688	17	35	XP_016867594.1	1	0	0	0
313	688	17	35	XP_016867595.1	1	0	0	0
313	688	17	35	XP_011513636.1	1	0	0	0
313	688	17	35	XP_011513637.1	1	0	0	0
313	688	17	35	NP_001170978.1	1	0	0	0
313	688	17	35	XP_016867592.1	1	0	0	0
314	756	2	5	NP_001149.2	1	0	0	0
314	756	2	5	NP_033720.2	1	0	0	0
10975	56	1	2	NP_006821.1	1	0	0	0
316	1338	4	39	XP_016859435.1	1	0	0	0
316	1338	4	39	NP_001150.3	1	0	0	0
316	1338	4	39	XP_011509364.1	1	0	0	0
316	1338	4	39	XP_016859436.1	1	0	0	0
317	1248	6	28	NP_863659.1	1	0	0	0
317	1248	6	28	XP_016874739.1	1	0	0	0
317	1248	6	28	NP_037361.1	1	0	0	0
317	1248	6	28	NP_863658.1	1	0	0	0
317	1248	6	28	NP_863651.1	1	0	0	0
317	1248	6	28	NP_001151.1	1	0	0	0
318	147	1	2	NP_001152.1,NP_671701.1,NP_671702.1,NP_001231319.1	4	3	0	0
319	326	1	2	NP_001629.1	1	0	0	0
320	837	2	13	XP_011516919.1,XP_016870159.1,NP_001154.2	3	1	0	1
320	837	2	13	XP_005252025.1	1	0	0	0
321	749	6	16	XP_011519795.1	1	0	0	0
321	749	6	16	XP_011519796.1	1	0	0	0
321	749	6	16	XP_016877602.1,XP_016877603.1,NP_001123886.1,XP_016877606.1,XP_016877604.1,XP_016877605.1	6	1	0	4
321	749	6	16	XP_011519798.1	1	0	0	0
321	749	6	16	XP_011519797.1	1	0	0	0
321	749	6	16	XP_016877591.1,XP_016877590.1,XP_016877598.1,XP_011519791.1,XP_016877599.1,XP_016877595.1,XP_011519792.1,XP_016877597.1,XP_016877594.1,XP_016877596.1,XP_011519790.1,XP_016877592.1,XP_016877593.1,NP_005494.2,XP_016877600.1,XP_011519794.1,XP_011519793.1,XP_016877601.1	18	5	0	12
322	710	14	21	NP_001244249.1,NP_001244255.1,NP_001244250.1,XP_011518342.1	4	2	0	1
322	710	14	21	NP_663722.1,XP_016873130.1	2	0	0	1
322	710	14	21	XP_006718278.3	1	0	0	0
322	710	14	21	XP_011518340.1,XP_011518339.1	2	1	0	0
322	710	14	21	XP_016873131.1	1	0	0	0
322	710	14	21	XP_006718273.2,XP_006718276.1	2	1	0	0
322	710	14	21	XP_006718277.2,XP_016873129.1	2	1	0	0
322	710	14	21	NP_001244248.1	1	0	0	0
322	710	14	21	NP_001244254.1	1	0	0	0
322	710	14	21	XP_011518344.1	1	0	0	0
322	710	14	21	NP_001155.1	1	0	0	0
322	710	14	21	NP_001244252.1	1	0	0	0
322	710	14	21	XP_006718275.2,XP_016873128.1	2	1	0	0
322	710	14	21	XP_006718272.2,XP_006718274.1	2	1	0	0
323	759	16	20	XP_006714072.1,XP_006714070.1,XP_006714071.1,XP_006714068.1,XP_011511988.1,XP_016863631.1	6	5	0	0
323	759	16	20	XP_016863644.1,XP_005248158.1	2	1	0	0
323	759	16	20	NP_775098.2	1	0	0	0
323	759	16	20	XP_016863638.1	1	0	0	0
323	759	16	20	XP_016863633.1,XP_006714073.1,XP_016863632.1	3	2	0	0
323	759	16	20	NP_001159526.1,NP_001159525.1,NP_001159524.1,NP_001159523.1	4	3	0	0
323	759	16	20	XP_016863641.1,XP_006714075.1	2	1	0	0
323	759	16	20	XP_016863643.1,XP_011511989.1,XP_016863642.1	3	2	0	0
323	759	16	20	XP_016863645.1,XP_016863646.1	2	1	0	0
323	759	16	20	NP_001159522.1	1	0	0	0
323	759	16	20	NP_004298.1,XP_016863634.1	2	0	0	1
323	759	16	20	XP_016863636.1,XP_016863635.1,XP_016863637.1	3	2	0	0
323	759	16	20	XP_016863647.1	1	0	0	0
323	759	16	20	XP_016863648.1	1	0	0	0
323	759	16	20	XP_016863640.1,XP_006714074.1,XP_016863639.1	3	2	0	0
323	759	16	20	XP_011511990.1	1	0	0	0
324	2843	2	16	NP_001120983.2	1	0	0	0
324	2843	2	16	NP_001120982.1,NP_000029.2	2	1	0	0
325	223	1	2	NP_001630.1	1	0	0	0
326	545	1	14	NP_000374.1	1	0	0	0
327	732	8	30	XP_016861774.1	1	0	0	0
327	732	8	30	XP_005265155.1	1	0	0	0
327	732	8	30	XP_011531963.1,XP_011531964.1,XP_011531965.1	3	2	0	0
327	732	8	30	XP_005265154.1	1	0	0	0
327	732	8	30	XP_011531961.1	1	0	0	0
327	732	8	30	XP_016861775.1	1	0	0	0
327	732	8	30	NP_001631.3,XP_011531962.1	2	0	0	1
327	732	8	30	XP_011531960.1	1	0	0	0
328	318	1	4	NP_001632.2,NP_001231178.1,NP_542380.1,NP_542379.1	4	3	0	0
329	618	2	9	NP_001243095.1	1	0	0	0
329	618	2	9	NP_001157.1,NP_001243092.1	2	1	0	0
330	604	1	10	NP_001156.1,NP_892007.1,XP_016873132.1	3	1	0	1
331	497	1	8	NP_001191330.1,XP_006724817.1,NP_001158.2,XP_011529631.1	4	1	0	2
332	165	3	5	NP_001012271.1	1	0	0	0
332	165	3	5	NP_001159.2	1	0	0	0
332	165	3	5	NP_001012270.1	1	0	0	0
333	651	4	19	XP_016882226.1	1	0	0	0
